year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,cum_rain_prior_24_wks_shift_0,cum_rain_prior_24_wks_shift_1,cum_rain_prior_24_wks_shift_2,cum_rain_prior_24_wks_shift_3,cum_rain_prior_24_wks_shift_4,cum_rain_prior_24_wks_shift_5,cum_rain_prior_24_wks_shift_6,cum_rain_prior_24_wks_shift_7,cum_rain_prior_24_wks_shift_8,cum_rain_prior_24_wks_shift_9,cum_rain_prior_24_wks_shift_10,cum_rain_prior_24_wks_shift_11,cum_rain_prior_24_wks_shift_12,cum_rain_prior_24_wks_shift_13,cum_rain_prior_24_wks_shift_14,cum_rain_prior_24_wks_shift_15,cum_rain_prior_24_wks_shift_16,cum_rain_prior_24_wks_shift_17,cum_rain_prior_24_wks_shift_18,cum_rain_prior_24_wks_shift_19,cum_rain_prior_24_wks_shift_20,cum_rain_prior_24_wks_shift_21,cum_rain_prior_24_wks_shift_22,cum_rain_prior_24_wks_shift_23,cum_rain_prior_24_wks_shift_24,cum_rain_prior_24_wks_shift_25,cum_rain_prior_24_wks_shift_26,cum_rain_prior_24_wks_shift_27,cum_rain_prior_24_wks_shift_28,cum_rain_prior_24_wks_shift_29,cum_rain_prior_24_wks_shift_30,cum_rain_prior_24_wks_shift_31,cum_rain_prior_24_wks_shift_32,cum_rain_prior_24_wks_shift_33,cum_rain_prior_24_wks_shift_34,cum_rain_prior_24_wks_shift_35,cum_rain_prior_24_wks_shift_36,cum_rain_prior_24_wks_shift_37,cum_rain_prior_24_wks_shift_38,cum_rain_prior_24_wks_shift_39,cum_rain_prior_24_wks_shift_40,cum_rain_prior_24_wks_shift_41,cum_rain_prior_24_wks_shift_42,cum_rain_prior_24_wks_shift_43,cum_rain_prior_24_wks_shift_44,cum_rain_prior_24_wks_shift_45
2002,12,18,30.0,22.8,723.4399999999983,30.17272727272727,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985,620.9999999999985,595.3999999999985,573.5099999999985,488.0899999999985,500.1799999999985
2002,12,19,30.0,22.8,765.4499999999983,30.12272727272727,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985,620.9999999999985,595.3999999999985,573.5099999999985,488.0899999999985
2002,12,20,30.0,21.7,756.0199999999983,30.15,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985,620.9999999999985,595.3999999999985,573.5099999999985
2002,12,21,31.7,23.3,753.1999999999983,30.25454545454545,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985,620.9999999999985,595.3999999999985
2002,12,22,32.8,23.3,726.1799999999984,30.38181818181818,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985,620.9999999999985
2002,12,23,33.3,23.3,700.3399999999983,30.531818181818174,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986,646.1199999999985
2002,12,24,33.3,24.4,712.5099999999983,30.709090909090904,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984,719.3199999999986
2002,12,25,32.8,24.4,712.5099999999983,30.86363636363636,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984,759.7199999999984
2002,12,26,31.7,22.8,718.4499999999985,30.91363636363636,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985,788.7199999999984
2002,12,27,31.7,25.0,720.7499999999983,31.018181818181816,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983,822.1799999999985
2002,12,28,32.2,23.3,743.2399999999983,31.16818181818182,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984,954.7099999999983
2002,12,29,32.8,23.9,801.2999999999984,31.322727272727274,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982,1023.5599999999984
2002,12,30,32.8,23.3,802.3699999999983,31.37272727272727,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982,1027.1799999999982
2002,12,31,32.8,24.4,847.0699999999985,31.5,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984,1037.1899999999982
2002,12,32,32.2,25.0,886.5899999999983,31.65,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982,1116.7499999999984
2002,12,33,33.3,23.9,919.7999999999984,31.8,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983,1125.7099999999982
2002,12,34,32.8,23.3,942.6899999999983,31.92727272727272,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982,1117.8399999999983
2002,12,35,32.2,24.4,921.0899999999983,31.9,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984,1189.6899999999982
2002,12,36,31.7,22.8,1030.4699999999982,31.95,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983,1169.4999999999984
2002,12,37,34.4,24.4,1038.3899999999983,32.05,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983,1092.6299999999983
2002,12,38,33.3,23.3,1046.6299999999983,32.2,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985,1085.1199999999983
2002,12,39,32.8,23.9,1022.2699999999983,32.29999999999999,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986,1361.8699999999985
2002,12,40,33.3,22.8,1095.3799999999983,32.44999999999999,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986,1346.3399999999986
2002,12,41,31.7,23.9,898.0999999999984,32.527272727272724,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985,1333.8399999999986
2002,12,42,32.2,23.3,915.7799999999986,32.62727272727272,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985,1314.3999999999985
2002,12,43,33.3,23.9,837.4699999999988,32.69999999999999,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985,1307.6899999999985
2002,12,44,31.7,23.3,870.7599999999986,32.64999999999999,870.7599999999986,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984,1313.9299999999985
2002,12,45,31.1,23.3,843.7199999999984,32.55,843.7199999999984,870.7599999999986,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986,1364.2199999999984
2002,12,46,31.1,22.8,839.7299999999984,32.45,839.7299999999984,843.7199999999984,870.7599999999986,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984,1314.8399999999986
2002,12,47,32.2,23.3,874.8499999999984,32.42272727272728,874.8499999999984,839.7299999999984,843.7199999999984,870.7599999999986,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984,1278.9899999999984
2002,12,48,32.2,21.7,802.1099999999984,32.445454545454545,802.1099999999984,874.8499999999984,839.7299999999984,843.7199999999984,870.7599999999986,837.4699999999988,915.7799999999986,898.0999999999984,1095.3799999999983,1022.2699999999983,1046.6299999999983,1038.3899999999983,1030.4699999999982,921.0899999999983,942.6899999999983,919.7999999999984,886.5899999999983,847.0699999999985,802.3699999999983,801.2999999999984,743.2399999999983,720.7499999999983,718.4499999999985,712.5099999999983,712.5099999999983,700.3399999999983,726.1799999999984,753.1999999999983,756.0199999999983,765.4499999999983,723.4399999999983,936.9799999999983,750.2499999999983,750.7399999999983,739.7699999999983,781.8599999999983,809.6799999999984,830.4799999999983,874.9699999999983,884.9799999999983,894.7099999999983,963.5599999999984,1096.0899999999983,1136.3899999999985,1165.3899999999985,1205.7899999999984
